id,country,name,enname,locname,offname,boundary,adminlevel,wikidata,wikimedia,timestamp,note,path,rpath,ISO3166_2,fid,LONGITUDE,LATITUDE,TAXONOMY,BUILDINGS,TOTAL_REPL_COST_USD,OCCUPANTS_PER_ASSET,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,OCCUPANCY,COST_PER_AREA_USD
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4601,76.86840,43.24890,CR+CIP/LWAL+DNO/FC/HBET:8-16,1,6237660,190,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4009,76.88650,43.24550,CR+CIP/LWAL+DNO/FC/HBET:8-16,3,18713000,570,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3449,76.94750,43.24420,CR+CIP/LWAL+DNO/FC/HBET:8-16,1,6237660,190,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3561,76.90600,43.24160,CR+CIP/LWAL+DNO/FC/HBET:8-16,2,12475300,380,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,2827,76.92890,43.26710,CR+PC/LFLS+DUC/FC/HBET:5-9,2,4345220,304,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4891,76.94160,43.26530,CR+PC/LFLS+DUC/FC/HBET:5-9,4,8690450,608,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3339,76.89630,43.25380,CR+PC/LFLS+DUC/FC/HBET:5-9,1,2172610,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3883,76.91990,43.25370,CR+PC/LFLS+DUC/FC/HBET:5-9,16,34761800,2432,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4939,76.93210,43.24820,CR+PC/LFLS+DUC/FC/HBET:5-9,11,23898700,1672,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4011,76.88650,43.24550,CR+PC/LFLS+DUC/FC/HBET:5-9,1,2172610,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4907,76.87770,43.24530,CR+PC/LFLS+DUC/FC/HBET:5-9,4,8690450,608,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,3451,76.94750,43.24420,CR+PC/LFLS+DUC/FC/HBET:5-9,1,2172610,152,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,2826,76.92890,43.26710,CR+PC/LWAL+DUC/FC/HBET:1-16,20,41732800,3040,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4890,76.94160,43.26530,CR+PC/LWAL+DUC/FC/HBET:1-16,10,20866400,1520,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4090,76.89110,43.25780,CR+PC/LWAL+DUC/FC/HBET:1-16,5,10433200,760,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
3072807,KAZ,Алмалинский район,,Алмалинский район,,administrative,6,Q16533574,ru:Алмалинский район,2019-07-12 22:02:02,,"0,214665,2465058,3072807","3072807,2465058,214665,0",,4330,76.87770,43.25700,CR+PC/LWAL+DUC/FC/HBET:1-16,5,10433200,760,117,KAZ,Kazakhstan,1,Almaty,3,Almaty (Alma-Ata),Res,595
